name,name:en,name:ja-Latn,name:ja,name:ja-Hira,name:es,name:zh,ID,Jurisdiction,AreaName,address,addr:province,addr:city,addr:quarter,addr:neighbourhood,addr:block_number,addr:housenumber,"fire_hydrant:landmark=xxx, description",type,Latitude,Longitude
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-301-72,南分署,南分署１管区,大和市上和田１７２０－１１７,神奈川県,大和市,上和田,,1720,117,,1,35.44952766,139.4696445
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-301-73,南分署,南分署１管区,大和市上和田１７１４,神奈川県,大和市,上和田,,1714,,,1,35.44711969,139.4697613
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-301-74,南分署,南分署１管区,大和市上和田２６６４,神奈川県,大和市,上和田,,2664,,寺ノ上ハイツ,1,35.44320116,139.4673995
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-301-75,南分署,南分署１管区,大和市上和田１１３,神奈川県,大和市,上和田,,113,,立正佼正会大和教会,1,35.45669985,139.4670751
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-301-76,南分署,南分署１管区,大和市福田２３８０,神奈川県,大和市,福田,,2380,,,1,35.44260339,139.4662281
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-301-77,南分署,南分署１管区,大和市上和田１７２０－３９,神奈川県,大和市,上和田,,1720,39,,1,35.44877081,139.4692709
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-301-78,南分署,南分署１管区,大和市上和田１７２０－２６,神奈川県,大和市,上和田,,1720,26,,1,35.44750489,139.4693188
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-301-79,南分署,南分署１管区,大和市上和田１８２９－３,神奈川県,大和市,上和田,,1829,3,グランデュ－ル桜ヶ丘,1,35.44499241,139.4683008
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-301-80,南分署,南分署１管区,大和市上和田５６,神奈川県,大和市,上和田,,56,,,1,35.45771644,139.4687106
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-301-81,南分署,南分署１管区,大和市深見３５４２－１,神奈川県,大和市,深見,,3542,1,,1,35.46258045,139.4685549
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-301-82,南分署,南分署１管区,大和市上和田１－１９,神奈川県,大和市,上和田,,1,19,,1,35.45914703,139.4676217
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-301-83,南分署,南分署１管区,大和市上和田１０２２,神奈川県,大和市,上和田,,1022,,目　黒 千　年,1,35.45110723,139.4711638
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-301-84,南分署,南分署１管区,大和市深見３９２８,神奈川県,大和市,深見,,3928,,なかよし公園,1,35.46185576,139.4659297
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-301-85,南分署,南分署１管区,大和市上和田１２４－２,神奈川県,大和市,上和田,,124,2,,1,35.45681908,139.4690726
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-301-86,南分署,南分署１管区,大和市福田２５８１,神奈川県,大和市,福田,,2581,,,1,35.4448459,139.4659231
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-301-87,南分署,南分署１管区,大和市上和田１７６８－１６,神奈川県,大和市,上和田,,1768,16,,1,35.44631469,139.4677802
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-301-88,南分署,南分署１管区,大和市上和田４２,神奈川県,大和市,上和田,,42,,都築電気工業㈱大和物流倉庫,1,35.45793441,139.4671976
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-301-89,南分署,南分署１管区,大和市深見３８７７－３９,神奈川県,大和市,深見,,3877,39,,1,35.46010521,139.4669359
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-301-90,南分署,南分署１管区,大和市上和田１０５５,神奈川県,大和市,上和田,,1055,,,1,35.45241541,139.4726493
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-301-91,南分署,南分署１管区,大和市上和田１７０４－２,神奈川県,大和市,上和田,,1704,2,宝幸水産㈱　西,1,35.44934803,139.4707673
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-301-92,南分署,南分署１管区,大和市上和田８３２,神奈川県,大和市,上和田,,832,,市立桜ヶ丘小学校　北東,1,35.45354151,139.4692496
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-301-93,南分署,南分署１管区,大和市深見３８６１,神奈川県,大和市,深見,,3861,,,1,35.46157391,139.4675755
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-301-94,南分署,南分署１管区,大和市深見３８３９－４,神奈川県,大和市,深見,,3839,4,クリオ大和弐番館･光ヶ丘ポケットパ-ク,1,35.46036801,139.4689933
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-301-95,南分署,南分署１管区,大和市上和田２３７５,神奈川県,大和市,上和田,,2375,,㈲アルファ電子,1,35.44290505,139.4764174
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-301-96,南分署,南分署１管区,大和市福田２５９３,神奈川県,大和市,福田,,2593,,桜ヶ丘自動車修理工場,1,35.44595912,139.4666653
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-301-97,南分署,南分署１管区,大和市上和田１７７２,神奈川県,大和市,上和田,,1772,,,1,35.44824583,139.4682543
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-301-98,南分署,南分署１管区,大和市上和田１７６６－２１,神奈川県,大和市,上和田,,1766,21,,1,35.44665554,139.4689138
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-301-99,南分署,南分署１管区,大和市上和田２５３８,神奈川県,大和市,上和田,,2538,,,1,35.44222207,139.4746403
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-301-100,南分署,南分署１管区,大和市深見３８２１－３３,神奈川県,大和市,深見,,3821,33,,1,35.46079687,139.4699407
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-301-101,南分署,南分署１管区,大和市上和田１６０５,神奈川県,大和市,上和,,1605,,鹿島建設㈱　東門,1,35.44714702,139.4740561
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-301-102,南分署,南分署１管区,大和市深見３７０７,神奈川県,大和市,深見,,3707,,かしま１号公園,1,35.46149739,139.4723406
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-301-103,南分署,南分署１管区,大和市上和田２０６１,神奈川県,大和市,上和田,,2061,,㈱利根大和工場,1,35.44470348,139.473907
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-301-104,南分署,南分署１管区,大和市深見３８６８,神奈川県,大和市,深見,,3868,,センチュリー２１,1,35.46077902,139.4675361
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-301-105,南分署,南分署１管区,大和市上和田１１２５－３,神奈川県,大和市,上和田,,1125,3,,1,35.45118033,139.4753517
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-301-106,南分署,南分署１管区,大和市上和田６９０,神奈川県,大和市,上和田,,690,,,1,35.4551014,139.4727889
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-301-107,南分署,南分署１管区,大和市上和田１０６８－２,神奈川県,大和市,上和田,,1068,2,,1,35.45078704,139.4737076
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-301-108,南分署,南分署１管区,大和市上和田２７０５－５,神奈川県,大和市,上和田,,2705,5,,1,35.44081192,139.4716424
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-301-109,南分署,南分署１管区,大和市上和田９４８－１,神奈川県,大和市,上和田,,948,1,中華十八番,1,35.45052465,139.4678978
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-301-110,南分署,南分署１管区,大和市上和田４３４－２０,神奈川県,大和市,上和田,,434,20,,1,35.45594407,139.4747076
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-301-111,南分署,南分署１管区,大和市上和田４４１,神奈川県,大和市,上和田,,441,,相鉄バザール,1,35.45413379,139.4750996
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-301-112,南分署,南分署１管区,大和市上和田１６８６,神奈川県,大和市,上和田,,1686,,,1,35.44705952,139.4715823
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-301-113,南分署,南分署１管区,大和市上和田２２９１,神奈川県,大和市,上和田,,2291,,,1,35.44423741,139.4769571
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-301-114,南分署,南分署１管区,大和市上和田２５５７,神奈川県,大和市,上和田,,2557,,大和南高校正門,1,35.44268091,139.4757508
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-301-115,南分署,南分署１管区,大和市上和田４４７,神奈川県,大和市,上和田,,447,,,1,35.45280427,139.4761419
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-301-116,南分署,南分署１管区,大和市上和田１００２,神奈川県,大和市,上和田,,1002,,,1,35.45050971,139.4690622
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-301-117,南分署,南分署１管区,大和市福田５６７６,神奈川県,大和市,福田,,5676,,,1,35.45475261,139.4668069
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-302-1,南分署,南分署２管区,大和市上和田２５０５,神奈川県,大和市,上和田,,2505,,,1,35.44019394,139.4726588
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-302-2,南分署,南分署２管区,大和市上和田２７１５,神奈川県,大和市,上和田,,2715,,,1,35.43914987,139.4716649
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-302-5,南分署,南分署２管区,大和市上和田３４７１,神奈川県,大和市,上和田,,3471,,,1,35.4373213,139.4685423
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-302-6,南分署,南分署２管区,大和市上和田３４３３－２,神奈川県,大和市,上和田,,3433,2,,1,35.43699918,139.4701694
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-302-7,南分署,南分署２管区,大和市上和田３４１４,神奈川県,大和市,上和田,,3414,,,1,35.43584099,139.4706258
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-302-8,南分署,南分署２管区,大和市下和田１２４３,神奈川県,大和市,下和田,,1243,,,1,35.43500264,139.4680565
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-302-10,南分署,南分署２管区,大和市福田２０７９,神奈川県,大和市,福田,,2079,,理容うめざわ,1,35.43426592,139.4648702
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-302-11,南分署,南分署２管区,大和市福田２０２８,神奈川県,大和市,福田,,2028,,マツヤ化粧品店,1,35.43274388,139.4652191
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-302-12,南分署,南分署２管区,大和市下和田１１５９,神奈川県,大和市,下和田,,1159,,飛　田　角　蔵,1,35.43190372,139.4658466
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-302-13,南分署,南分署２管区,大和市下和田１２４３,神奈川県,大和市,下和田,,1243,,ハイツセブン,1,35.43358834,139.4677704
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-302-14,南分署,南分署２管区,大和市下和田１１５３,神奈川県,大和市,下和田,,1153,,カ－サ湘南,1,35.43168547,139.4671516
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-302-15,南分署,南分署２管区,大和市福田１９６６,神奈川県,大和市,福田,,1966,,大和プリント工業㈱ (竹本 馬之助),1,35.43068442,139.465895
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-302-16,南分署,南分署２管区,大和市下和田９６４,神奈川県,大和市,下和田,,964,,矢部歯科医院,1,35.43020092,139.4674296
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-302-17,南分署,南分署２管区,大和市下和田１０５８,神奈川県,大和市,下和田,,1058,,,1,35.43115952,139.4696351
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-302-18,南分署,南分署２管区,大和市下和田１１０６,神奈川県,大和市,下和田,,1106,,大津園 (大津),1,35.43213421,139.4715128
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-302-19,南分署,南分署２管区,大和市下和田１０００,神奈川県,大和市,下和田,,1000,,,1,35.42810735,139.4695465
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-302-20,南分署,南分署２管区,大和市下和田７７１,神奈川県,大和市,下和田,,771,,㈲伸興運輸,1,35.42549094,139.4684905
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-302-21,南分署,南分署２管区,大和市下和田７２２,神奈川県,大和市,下和田,,722,,,1,35.42397506,139.4699173
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-302-22,南分署,南分署２管区,大和市下和田１２９１,神奈川県,大和市,下和田,,1291,,,1,35.43408779,139.4693584
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-302-23,南分署,南分署２管区,大和市下和田１３１１－２,神奈川県,大和市,下和田,,1311,2,,1,35.43382611,139.4681987
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-302-24,南分署,南分署２管区,大和市下和田１１８９－３,神奈川県,大和市,下和田,,1189,3,三楽ビル,1,35.43306196,139.4666032
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-302-25,南分署,南分署２管区,大和市上和田２７２７,神奈川県,大和市,上和田,,2727,,,1,35.43972666,139.4697131
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-302-26,南分署,南分署２管区,大和市下和田４９－２２,神奈川県,大和市,下和田,,49,22,市立下和田小学校,1,35.43112406,139.4723772
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-302-27,南分署,南分署２管区,大和市下和田７６３,神奈川県,大和市,下和田,,763,,ふくしま食堂,1,35.42551315,139.4682613
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-302-28,南分署,南分署２管区,大和市下和田１２８０,神奈川県,大和市,下和田,,1280,,,1,35.43514156,139.4691451
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-302-29,南分署,南分署２管区,大和市下和田９０２,神奈川県,大和市,下和田,,902,,持丸アパ－ト,1,35.42918741,139.4670819
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-302-30,南分署,南分署２管区,大和市福田２３６８,神奈川県,大和市,福田,,2368,,,1,35.4419079,139.466122
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-302-31,南分署,南分署２管区,大和市上和田２８０３,神奈川県,大和市,上和田,,2803,,,1,35.44059925,139.4679848
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-302-32,南分署,南分署２管区,大和市下和田１２３７,神奈川県,大和市,下和田,,1237,,東京電力㈱上和田変電所,1,35.43560947,139.4670646
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-302-33,南分署,南分署２管区,大和市下和田１３２９,神奈川県,大和市,下和田,,1329,,左馬社,1,35.43214887,139.4700931
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-302-34,南分署,南分署２管区,大和市下和田１３５４,神奈川県,大和市,下和田,,1354,,,1,35.43467307,139.4706733
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-302-35,南分署,南分署２管区,大和市下和田１３６２,神奈川県,大和市,下和田,,1362,,大和プリント工業㈱ 第二工場,1,35.43414123,139.4722372
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-302-36,南分署,南分署２管区,大和市下和田１１０３,神奈川県,大和市,下和田,,1103,,荒井風呂店,1,35.43074851,139.4711347
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-302-37,南分署,南分署２管区,大和市福田２３３９,神奈川県,大和市,福田,,2339,,日進パレステ－ジ桜ヶ丘,1,35.44096355,139.4659915
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-302-38,南分署,南分署２管区,大和市下和田９８１,神奈川県,大和市,下和田,,981,,㈲ビッグ中古車,1,35.42803785,139.468033
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-302-39,南分署,南分署２管区,大和市下和田８２１,神奈川県,大和市,下和田,,821,,森田整形外科小児科,1,35.4260437,139.4696368
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-302-40,南分署,南分署２管区,大和市福田１９６３,神奈川県,大和市,福田,,1963,,,1,35.42984729,139.4658841
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-302-41,南分署,南分署２管区,大和市福田２０８１,神奈川県,大和市,福田,,2081,,横浜銀行高座渋谷出張所,1,35.43372323,139.4656585
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-302-42,南分署,南分署２管区,大和市下和田７２３－３,神奈川県,大和市,下和田,,723,3,ナイスウィング中古車,1,35.4236345,139.4688405
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-302-45,南分署,南分署２管区,大和市上和田３４１１－４,神奈川県,大和市,上和田,,3411,4,,1,35.43561376,139.469862
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-302-46,南分署,南分署２管区,大和市下和田１１４８,神奈川県,大和市,下和田,,1148,,ノバファ－マシ－ (薬局店),1,35.43231157,139.4686051
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-302-47,南分署,南分署２管区,大和市福田２０２６,神奈川県,大和市,福田,,2026,,吉川米店,1,35.43308886,139.4656366
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-302-48,南分署,南分署２管区,大和市下和田８９９,神奈川県,大和市,下和田,,899,,大津プロパン商会,1,35.42902573,139.4661239
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-302-49,南分署,南分署２管区,大和市上和田２８１５,神奈川県,大和市,上和田,,2815,,,1,35.43933307,139.4693272
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-302-50,南分署,南分署２管区,大和市下和田１０４０,神奈川県,大和市,下和田,,1040,,下和田公園前,1,35.43016183,139.4692057
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-302-51,南分署,南分署２管区,大和市上和田７９１,神奈川県,大和市,上和田,,791,,ｺﾐｭﾆﾃｨｰｾﾝﾀｰ下和田,1,35.42551654,139.4697004
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-302-53,南分署,南分署２管区,大和市下和田８３８,神奈川県,大和市,下和田,,838,,,1,35.42691353,139.4678133
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-302-54,南分署,南分署２管区,大和市上和田２８８１,神奈川県,大和市,上和田,,2881,,,1,35.43824104,139.4710052
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-302-55,南分署,南分署２管区,大和市上和田２７７１－１２,神奈川県,大和市,上和田,,2771,12,南分署,1,35.43916103,139.4671876
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-302-56,南分署,南分署２管区,大和市下和田８９２,神奈川県,大和市,下和田,,892,,,1,35.4271879,139.4666019
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-302-57,南分署,南分署２管区,大和市下和田１２５３,神奈川県,大和市,下和田,,1253,,,1,35.43409575,139.4670599
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-302-58,南分署,南分署２管区,大和市下和田１１２１,神奈川県,大和市,下和田,,1121,,南大和クリニック,1,35.43153969,139.4681201
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-302-59,南分署,南分署２管区,大和市上和田３３９０,神奈川県,大和市,上和田,,3390,,,1,35.43509502,139.4721647
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-304-8,南分署,南分署４管区,大和市福田３２８５－５,神奈川県,大和市,福田,,3285,5,,1,35.44105804,139.4617533
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-304-9,南分署,南分署４管区,大和市福田３３９３－３３,神奈川県,大和市,福田,,3393,33,,1,35.44029947,139.4608475
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-304-10,南分署,南分署４管区,大和市福田３３６８－７,神奈川県,大和市,福田,,3368,7,,1,35.43995388,139.4592381
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-304-11,南分署,南分署４管区,大和市福田３３３４－７,神奈川県,大和市,福田,,3334,7,,1,35.43872405,139.4597973
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-304-12,南分署,南分署４管区,大和市福田３５９５,神奈川県,大和市,福田,,3595,,ホワイトクリ－ニング,1,35.43821407,139.4589254
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-304-13,南分署,南分署４管区,大和市福田３６１９－１１,神奈川県,大和市,福田,,3619,11,,1,35.43698836,139.4581943
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-304-14,南分署,南分署４管区,大和市福田３６５１－２,神奈川県,大和市,福田,,3651,2,,1,35.43628672,139.4570097
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-304-15,南分署,南分署４管区,大和市福田３６７６,神奈川県,大和市,福田,,3676,,,1,35.43554481,139.4558153
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-304-16,南分署,南分署４管区,大和市福田９－４,神奈川県,大和市,福田,,9,4,,1,35.43637784,139.4635586
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-304-17,南分署,南分署４管区,大和市福田２１６７,神奈川県,大和市,福田,,2167,,,1,35.43466354,139.4623481
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-304-18,南分署,南分署４管区,大和市福田１８６３,神奈川県,大和市,福田,,1863,,常泉寺,1,35.43477727,139.4590788
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-304-19,南分署,南分署４管区,大和市福田４０１４,神奈川県,大和市,福田,,4014,,㈲山口自動車商会,1,35.43498485,139.4552756
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-304-20,南分署,南分署４管区,大和市福田２０３６,神奈川県,大和市,福田,,2036,,ひまわり前,1,35.43361872,139.4636822
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-304-21,南分署,南分署４管区,大和市福田１８３１,神奈川県,大和市,福田,,1831,,,1,35.4328239,139.4592869
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-304-22,南分署,南分署４管区,大和市福田１８２８,神奈川県,大和市,福田,,1828,,,1,35.43241011,139.4605538
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-304-23,南分署,南分署４管区,大和市福田１８３０－８,神奈川県,大和市,福田,,1830,8,,1,35.43259006,139.4596905
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-304-24,南分署,南分署４管区,大和市福田４７１,神奈川県,大和市,福田,,471,,,1,35.43167753,139.4566417
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-304-25,南分署,南分署４管区,大和市福田４９－３,神奈川県,大和市,福田,,49,3,,1,35.43095029,139.4606185
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-304-26,南分署,南分署４管区,大和市福田８９８,神奈川県,大和市,福田,,898,,,1,35.43011004,139.4589844
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-304-27,南分署,南分署４管区,大和市福田１２５４,神奈川県,大和市,福田,,1254,,,1,35.42861395,139.4556185
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-304-28,南分署,南分署４管区,大和市福田１８０６,神奈川県,大和市,福田,,1806,,,1,35.42968746,139.4626904
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-304-29,南分署,南分署４管区,大和市福田１７５１,神奈川県,大和市,福田,,1751,,,1,35.42976378,139.4613016
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-304-30,南分署,南分署４管区,大和市福田９０５,神奈川県,大和市,福田,,905,,エスポワ－ル・カワト,1,35.42866246,139.4596097
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-304-31,南分署,南分署４管区,大和市福田１５７９－１３,神奈川県,大和市,福田,,1579,13,浜野設備工業㈲大和福田営業所,1,35.42575846,139.4626343
消火栓,Fire Hydrant,Shōkasen,消火栓,しょうかせん,boca de incendio,消防栓,024-304-32,南分署,南分署４管区,大和市福田１１９６,神奈川県,大和市,福田,,1196,,下福田南部自治会館,1,35.42622383,139.459219
